#####################
#
# measurement of 406FG1000-flat-pyIVLS
#
#date 15-Aug-2025, 10:38:45
#Keithley source smua
#Source in voltage injection mode
#Steps in sweep 401
#Sweep repeat for 1 times
#Start value for sweep -0.5 V
#End value for sweep 2.0 V
#Limit for sweep step 0.5 A
#Measurement stabilization period is done in AUTO mode
#NPLC value 20.0 ms (for detected line frequency 50 Hz is 1.0)
#
#
#Continuous operation of the source
#
#
#
#
#
#
#
#Comment: pyIVLS automated sweep test on a new sample
#
#
#
#
#
#High capacitance mode for source is disabled
#
#
#
#
#
#
#
#
#
#
#Sourse in 4 point measurement mode
#
IS_4pr, VS_4pr
-9.003567975014e-04,-1.687631160021e-01
-9.072488755919e-04,-1.625094711781e-01
-9.144341456704e-04,-1.562613993883e-01
-9.216019534506e-04,-1.500155031681e-01
-9.287890861742e-04,-1.437626183033e-01
-9.361493866891e-04,-1.375153362751e-01
-9.437812841497e-04,-1.312633305788e-01
-9.508449002169e-04,-1.250151395798e-01
-9.585905354470e-04,-1.187618002296e-01
-9.659685310908e-04,-1.125125214457e-01
-9.730558958836e-04,-1.062643751502e-01
-9.803707944229e-04,-1.000128015876e-01
-9.880148572847e-04,-9.376523643732e-02
-9.951014071703e-04,-8.751237392425e-02
-1.491348724812e-02,-8.126597851515e-02
-1.519995927811e-02,-7.501857727766e-02
-1.545020379126e-02,-6.876762211323e-02
-1.568098179996e-02,-6.251778453588e-02
-1.590914838016e-02,-5.626895651221e-02
-1.612510718405e-02,-5.001983791590e-02
-1.633131504059e-02,-4.376764222979e-02
-1.653614081442e-02,-3.752219676971e-02
-1.674349419773e-02,-3.127276897430e-02
-1.694571971893e-02,-2.501828782260e-02
-1.714698038995e-02,-1.876935921609e-02
-1.734442822635e-02,-1.251692790538e-02
-1.754124276340e-02,-6.270909216255e-03
-1.773600652814e-02,3.595352245611e-05
-1.793036423624e-02,6.282282061875e-03
-1.811759546399e-02,1.253290195018e-02
-1.831156015396e-02,1.878359355032e-02
-1.850584708154e-02,2.503168582916e-02
-1.869803667068e-02,3.128388151526e-02
-1.888744905591e-02,3.753511980176e-02
-1.908081769943e-02,4.378125816584e-02
-1.927568949759e-02,5.003283172846e-02
-1.946841552854e-02,5.628049373627e-02
-1.966177299619e-02,6.253347545862e-02
-1.985028944910e-02,6.878361850977e-02
-2.003723382950e-02,7.503154128790e-02
-2.022508345544e-02,8.128452301025e-02
-2.041050232947e-02,8.753118664026e-02
-2.059935405850e-02,9.378381073475e-02
-2.078870497644e-02,1.000338122249e-01
-2.098133601248e-02,1.062820479274e-01
-2.116801775992e-02,1.125374585390e-01
-2.135518752039e-02,1.187845021486e-01
-2.155019156635e-02,1.250370293856e-01
-2.174134366214e-02,1.312863826752e-01
-2.192693948746e-02,1.375331133604e-01
-2.211781777441e-02,1.437840461731e-01
-2.230240218341e-02,1.500313580036e-01
-2.248072624206e-02,1.562837660313e-01
-2.266547642648e-02,1.625318080187e-01
-2.284945361316e-02,1.687804013491e-01
-2.303714863956e-02,1.750348806381e-01
-2.322242222726e-02,1.812831014395e-01
-2.341353893280e-02,1.875356435776e-01
-2.359540574253e-02,1.937830895186e-01
-2.377893961966e-02,2.000322192907e-01
-2.396618202329e-02,2.061865329742e-01
-2.415296994150e-02,2.124629020691e-01
-2.433441951871e-02,2.186934947967e-01
-2.451999299228e-02,2.249467372894e-01
-2.470412291586e-02,2.312128543854e-01
-2.488702535629e-02,2.374513149261e-01
-2.507320605218e-02,2.436909675598e-01
-2.525471523404e-02,2.499601840973e-01
-2.543356455862e-02,2.561995983124e-01
-2.561708725989e-02,2.624418735504e-01
-2.580329217017e-02,2.687175273895e-01
-2.598289214075e-02,2.749519348145e-01
-2.615786902607e-02,2.811903953552e-01
-2.634340524674e-02,2.874648571014e-01
-2.652489021420e-02,2.936997413635e-01
-2.670071087778e-02,2.999465465546e-01
-2.688702382147e-02,3.062179088592e-01
-2.706738747656e-02,3.124551773071e-01
-2.723920345306e-02,3.186943531036e-01
-2.740763500333e-02,3.249666690826e-01
-2.759209834039e-02,3.312056064606e-01
-2.775579690933e-02,3.374469280243e-01
-2.791270054877e-02,3.437201976776e-01
-2.806243859232e-02,3.499565124512e-01
-2.819370105863e-02,3.562030792236e-01
-2.831451967359e-02,3.624706268311e-01
-2.842408418655e-02,3.687105178833e-01
-2.851417101920e-02,3.749592304230e-01
-2.859875001013e-02,3.812270164490e-01
-2.867196872830e-02,3.874690532684e-01
-2.872896194458e-02,3.937082290649e-01
-2.877868525684e-02,3.999800682068e-01
-2.882260084152e-02,4.062228202820e-01
-2.886328659952e-02,4.124610424042e-01
-2.889766730368e-02,4.187405109405e-01
-2.893383614719e-02,4.249732494354e-01
-2.896052598953e-02,4.312076568604e-01
-2.899181842804e-02,4.374771118164e-01
-2.902408875525e-02,4.437203407288e-01
-2.905335463583e-02,4.499535560608e-01
-2.908094041049e-02,4.562256336212e-01
-2.911387756467e-02,4.624681472778e-01
-2.914329804480e-02,4.687011241913e-01
-2.917364798486e-02,4.749755859375e-01
-2.920545451343e-02,4.812192916870e-01
-2.923804521561e-02,4.874475002289e-01
-2.926900424063e-02,4.937260150909e-01
-2.929980866611e-02,4.999716281891e-01
-2.932567708194e-02,5.062065124512e-01
-2.935428731143e-02,5.124764442444e-01
-2.938739024103e-02,5.187222957611e-01
-2.942287921905e-02,5.249564647675e-01
-2.945307455957e-02,5.312268733978e-01
-2.948056533933e-02,5.374686717987e-01
-2.950967662036e-02,5.437057018280e-01
-2.953577041626e-02,5.499784946442e-01
-2.956044673920e-02,5.562188625336e-01
-2.959156036377e-02,5.624601840973e-01
-2.961800061166e-02,5.687315464020e-01
-2.964171208441e-02,5.749664306641e-01
-2.967007271946e-02,5.812034606934e-01
-2.969594113529e-02,5.874760150909e-01
-2.971856668592e-02,5.937225818634e-01
-2.974947728217e-02,5.999531745911e-01
-2.978874556720e-02,6.062281131744e-01
-2.981996536255e-02,6.124658584595e-01
-2.984379604459e-02,6.186983585358e-01
-2.985640801489e-02,6.249749660492e-01
-2.986341714859e-02,6.312191486359e-01
-2.986511029303e-02,6.374554634094e-01
-2.987885475159e-02,6.437234878540e-01
-2.989058569074e-02,6.499712467194e-01
-2.989169396460e-02,6.562044620514e-01
-2.988549508154e-02,6.624758243561e-01
-2.985624037683e-02,6.687223911285e-01
-2.982659451664e-02,6.749761104584e-01
-3.009815327823e-02,6.812465190888e-01
-3.002559021115e-02,6.874907016754e-01
-2.993829362094e-02,6.937236785889e-01
-2.984975650907e-02,6.999962329864e-01
-2.973852120340e-02,7.062401771545e-01
-2.949820831418e-02,7.124798297882e-01
-2.923793904483e-02,7.187497615814e-01
-2.898387983441e-02,7.249879837036e-01
-2.873281203210e-02,7.312209606171e-01
-2.848545275629e-02,7.374944686890e-01
-2.824511565268e-02,7.437415122986e-01
-2.800503931940e-02,7.499709129334e-01
-2.776566706598e-02,7.562434673309e-01
-2.753236331046e-02,7.624869346619e-01
-2.729609049857e-02,7.687175273895e-01
-2.706529013812e-02,7.749931812286e-01
-2.683910168707e-02,7.812390327454e-01
-2.661492861807e-02,7.874736785889e-01
-2.639358118177e-02,7.937567234039e-01
-2.617597579956e-02,7.999904155731e-01
-2.596409432590e-02,8.062262535095e-01
-2.574665658176e-02,8.125069141388e-01
-2.552461624145e-02,8.187451362610e-01
-2.531298436225e-02,8.249795436859e-01
-2.510291337967e-02,8.312578201294e-01
-2.489210478962e-02,8.374938964844e-01
-2.469062805176e-02,8.437314033508e-01
-2.449243143201e-02,8.500096797943e-01
-2.428863011301e-02,8.562433719635e-01
-2.408802509308e-02,8.624796867371e-01
-2.388750389218e-02,8.687560558319e-01
-2.368960343301e-02,8.749904632568e-01
-2.349406480789e-02,8.812236785889e-01
-2.330272272229e-02,8.875105381012e-01
-2.311260811984e-02,8.937449455261e-01
-2.291760407388e-02,8.999779224396e-01
-2.272683382034e-02,9.062564373016e-01
-2.253907918930e-02,9.124920368195e-01
-2.235425822437e-02,9.187276363373e-01
-2.217226102948e-02,9.250087738037e-01
-2.199043147266e-02,9.312481880188e-01
-2.181068621576e-02,9.374816417694e-01
-2.163009718061e-02,9.437592029571e-01
-2.144920825958e-02,9.499983787537e-01
-2.127226628363e-02,9.562332630157e-01
-2.109656296670e-02,9.625141620636e-01
-2.092605829239e-02,9.687545299530e-01
-2.075545862317e-02,9.749896526337e-01
-2.058755233884e-02,9.812660217285e-01
-2.041577175260e-02,9.874999523163e-01
-2.024687640369e-02,9.937369823456e-01
-2.007893286645e-02,1.000017404556e+00
-1.991660706699e-02,1.006254196167e+00
-1.975185982883e-02,1.012490272522e+00
-1.958783902228e-02,1.018764972687e+00
-1.943022012711e-02,1.024998664856e+00
-1.927105151117e-02,1.031237125397e+00
-1.910598389804e-02,1.037520170212e+00
-1.895097456873e-02,1.043751478195e+00
-1.879411935806e-02,1.049991130829e+00
-1.863710954785e-02,1.056265354156e+00
-1.848667860031e-02,1.062502384186e+00
-1.834076642990e-02,1.068742513657e+00
-1.818593777716e-02,1.075020790100e+00
-1.803606748581e-02,1.081258058548e+00
-1.788312196732e-02,1.087491512299e+00
-1.773552969098e-02,1.093770980835e+00
-1.759091578424e-02,1.100009202957e+00
-1.744973659515e-02,1.106240749359e+00
-1.730370521545e-02,1.112523794174e+00
-1.716544665396e-02,1.118760585785e+00
-1.702629402280e-02,1.124998331070e+00
-1.688519679010e-02,1.131271362305e+00
-1.674494706094e-02,1.137507915497e+00
-1.660957373679e-02,1.143744230270e+00
-1.647535525262e-02,1.150026082993e+00
-1.633851602674e-02,1.156260251999e+00
-1.620000600815e-02,1.162494897842e+00
-1.606618240476e-02,1.168771028519e+00
-1.593517139554e-02,1.175003290176e+00
-1.580582931638e-02,1.181252717972e+00
-1.567455567420e-02,1.187522172928e+00
-1.554883737117e-02,1.193757295609e+00
-1.542377471924e-02,1.199998140335e+00
-1.529729366302e-02,1.206267118454e+00
-1.516822632402e-02,1.212500333786e+00
-1.504401024431e-02,1.218747377396e+00
-1.492108125240e-02,1.225019454956e+00
-1.479523163289e-02,1.231252193451e+00
-1.467305421829e-02,1.237495660782e+00
-1.455597858876e-02,1.243770599365e+00
-1.443764008582e-02,1.250004291534e+00
-1.431963499635e-02,1.256253004074e+00
-1.420359592885e-02,1.262520074844e+00
-1.408939342946e-02,1.268759965897e+00
-1.397355832159e-02,1.274997234344e+00
-1.386355143040e-02,1.281269788742e+00
-1.375019550324e-02,1.287506818771e+00
-1.363509893417e-02,1.293748617172e+00
-1.352059841156e-02,1.300028324127e+00
-1.340984087437e-02,1.306256055832e+00
-1.329741533846e-02,1.312491655350e+00
-1.319051999599e-02,1.318766355514e+00
-1.308947801590e-02,1.325000524521e+00
-1.298804301769e-02,1.331245899200e+00
-1.287677325308e-02,1.337515592575e+00
-1.277465838939e-02,1.343751907349e+00
-1.266835909337e-02,1.349985122681e+00
-1.256488543004e-02,1.356262922287e+00
-1.246137637645e-02,1.362498521805e+00
-1.235894020647e-02,1.368735551834e+00
-1.226047333330e-02,1.375012397766e+00
-1.216249447316e-02,1.381242990494e+00
-1.206276472658e-02,1.387484550476e+00
-1.196558494121e-02,1.393755435944e+00
-1.187233906239e-02,1.399990797043e+00
-1.177842635661e-02,1.406235933304e+00
-1.168359536678e-02,1.412470579147e+00
-1.159130316228e-02,1.418744564056e+00
-1.149625796825e-02,1.424984216690e+00
-1.140398997813e-02,1.431216239929e+00
-1.131169777364e-02,1.437486886978e+00
-1.122262515128e-02,1.443731307983e+00
-1.112890243530e-02,1.449972391129e+00
-1.103897113353e-02,1.456237077713e+00
-1.095098257065e-02,1.462479829788e+00
-1.086357887834e-02,1.468712568283e+00
-1.077262219042e-02,1.474987268448e+00
-1.068711280823e-02,1.481233835220e+00
-1.060025673360e-02,1.487468481064e+00
-1.051080226898e-02,1.493741273880e+00
-1.042916812003e-02,1.499979496002e+00
-1.034748554230e-02,1.506216526031e+00
-1.025561150163e-02,1.512488603592e+00
-1.017044764012e-02,1.518733263016e+00
-1.008760929108e-02,1.524972200394e+00
-1.000351924449e-02,1.531241655350e+00
-9.985924698412e-03,1.537490367889e+00
-9.902453050017e-03,1.543721437454e+00
-9.819751605392e-03,1.549997091293e+00
-9.733089245856e-03,1.556241750717e+00
-9.648676961660e-03,1.562473058701e+00
-9.565622545779e-03,1.568767547607e+00
-9.487202391028e-03,1.574990510941e+00
-9.404752403498e-03,1.581223726273e+00
-9.326044470072e-03,1.587506055832e+00
-9.250156581402e-03,1.593744039536e+00
-9.169997647405e-03,1.599979639053e+00
-9.088109247387e-03,1.606252193451e+00
-9.012467227876e-03,1.612491369247e+00
-8.933275938034e-03,1.618724584579e+00
-8.852039463818e-03,1.625005006790e+00
-8.773072622716e-03,1.631240129471e+00
-8.700165897608e-03,1.637472867966e+00
-8.621586486697e-03,1.643754243851e+00
-8.544279262423e-03,1.649986267090e+00
-8.470178581774e-03,1.656222105026e+00
-8.396353572607e-03,1.662501811981e+00
-8.321765810251e-03,1.668743371964e+00
-8.252106606960e-03,1.674971342087e+00
-8.178472518921e-03,1.681248188019e+00
-8.101413957775e-03,1.687487363815e+00
-8.028035983443e-03,1.693720102310e+00
-7.952869869769e-03,1.699999094009e+00
-7.877758704126e-03,1.706234216690e+00
-7.808934431523e-03,1.712467193604e+00
-7.738965563476e-03,1.718744516373e+00
-7.668683305383e-03,1.724978923798e+00
-7.599122356623e-03,1.731215953827e+00
-7.526281755418e-03,1.737491846085e+00
-7.453880272806e-03,1.743730545044e+00
-7.384768687189e-03,1.749965429306e+00
-7.317113690078e-03,1.756237030029e+00
-7.248629350215e-03,1.762474536896e+00
-7.179107517004e-03,1.768708229065e+00
-7.107228972018e-03,1.774990320206e+00
-7.038613315672e-03,1.781221389771e+00
-6.971996743232e-03,1.787462234497e+00
-6.903999950737e-03,1.793733835220e+00
-6.837625522167e-03,1.799969911575e+00
-6.773127242923e-03,1.806204319000e+00
-6.710022687912e-03,1.812487125397e+00
-6.640720181167e-03,1.818724393845e+00
-6.570771802217e-03,1.824957370758e+00
-6.505711004138e-03,1.831234216690e+00
-6.441634614021e-03,1.837464094162e+00
-6.373942829669e-03,1.843706607819e+00
-6.308269221336e-03,1.849988222122e+00
-6.246094591916e-03,1.856223106384e+00
-6.180405616760e-03,1.862459182739e+00
-6.116875447333e-03,1.868732452393e+00
-6.052154116332e-03,1.874969005585e+00
-5.989039782435e-03,1.881204366684e+00
-5.924324970692e-03,1.887483596802e+00
-5.861154757440e-03,1.893721342087e+00
-5.797629244626e-03,1.899956464768e+00
-5.735246930271e-03,1.906229972839e+00
-5.671950522810e-03,1.912461757660e+00
-5.608968436718e-03,1.918697357178e+00
-5.543179344386e-03,1.924977779388e+00
-5.484917201102e-03,1.931214809418e+00
-5.430486053228e-03,1.937451124191e+00
-5.367046687752e-03,1.943723917007e+00
-5.307525396347e-03,1.949956893921e+00
-5.249092355370e-03,1.956192493439e+00
-5.184104200453e-03,1.962475299835e+00
-5.123156122863e-03,1.968707561493e+00
-5.062458571047e-03,1.974942922592e+00
-5.003897938877e-03,1.981222391129e+00
-4.948026966304e-03,1.987456560135e+00
-4.888571333140e-03,1.993705034256e+00
-4.825016018003e-03,1.999971866608e+00
